x_m,y_m,wss_mag_dyn_cm2,wss_x_dyn_cm2,wss_y_dyn_cm2,pressure_Pa,normal_x,normal_y
-3.9839856828e-04,1.1887713864e-06,4.9546720632e-01,3.9783592773e-01,2.9532071912e-01,2.3671246996e+01,-5.9604493568e-01,8.0295107862e-01
-3.8063404186e-04,1.7208161004e-05,4.6877628941e+00,3.4463130792e+00,3.1777424551e+00,2.3995671548e+01,-6.7788037214e-01,7.3517222544e-01
-3.6552201557e-04,3.0221918711e-05,8.3154774974e+00,6.4990824179e+00,5.1873975880e+00,2.4007714934e+01,-6.2382437925e-01,7.8156454875e-01
-3.4942001481e-04,4.1984360357e-05,1.1884832679e+01,9.9127721207e+00,6.5563859467e+00,2.3876991394e+01,-5.5165992858e-01,8.3406913574e-01
-3.3212196860e-04,5.1879275730e-05,1.5906248938e+01,1.4399390598e+01,6.7576849343e+00,2.3507566545e+01,-4.2484466078e-01,9.0526626702e-01
-3.1292560127e-04,5.6625194765e-05,8.5340118499e+00,8.1766650788e+00,2.4436665982e+00,2.2995369941e+01,-2.8634441119e-01,9.5812675476e-01
-2.9445154100e-04,6.4103085607e-05,1.1432047018e+01,1.0403833338e+01,4.7383489632e+00,2.3266720047e+01,-4.1447948524e-01,9.1005865543e-01
-2.7630927654e-04,7.2396339901e-05,1.3540973306e+01,1.2349014145e+01,5.5551604575e+00,2.3175242881e+01,-4.1024823934e-01,9.1197389333e-01
-2.5800452764e-04,8.0322584146e-05,1.5072936754e+01,1.3924802533e+01,5.7700343835e+00,2.3000284152e+01,-3.8280757611e-01,9.2382810072e-01
-2.3944549025e-04,8.7632597825e-05,1.6240645612e+01,1.5220398769e+01,5.6655124386e+00,2.2789310693e+01,-3.4884773512e-01,9.3717941596e-01
-2.2062925618e-04,9.4252693477e-05,1.7065695999e+01,1.6195067770e+01,5.3812414797e+00,2.2565423007e+01,-3.1532505208e-01,9.4898372564e-01
-2.0159577921e-04,1.0021988165e-04,1.7733389790e+01,1.7007750695e+01,5.0209092535e+00,2.2335041747e+01,-2.8313307906e-01,9.5908063245e-01
-1.8237614198e-04,1.0555750774e-04,1.8259550252e+01,1.7669080222e+01,4.6059504460e+00,2.2097825623e+01,-2.5224884417e-01,9.6766240013e-01
-1.6299938800e-04,1.1029356352e-04,1.8661204258e+01,1.8191976712e+01,4.1584285103e+00,2.1855880141e+01,-2.2283816483e-01,9.7485545200e-01
-1.4349173076e-04,1.1445817393e-04,1.8946760440e+01,1.8583222930e+01,3.6937185447e+00,2.1609560525e+01,-1.9495251214e-01,9.8081268243e-01
-1.2387630181e-04,1.1808186876e-04,1.9113604195e+01,1.8839942193e+01,3.2228005686e+00,2.1360425266e+01,-1.6861291757e-01,9.8568234438e-01
-1.0417350707e-04,1.2119627385e-04,1.9147922143e+01,1.8948589656e+01,2.7556981785e+00,2.1109398231e+01,-1.4391630371e-01,9.8958986329e-01
-8.4401466465e-05,1.2383627250e-04,1.9026339503e+01,1.8886303569e+01,2.3041554566e+00,2.0857966088e+01,-1.2110345536e-01,9.9263989095e-01
-6.4576390495e-05,1.2604387453e-04,1.8715007590e+01,1.8619933151e+01,1.8840378330e+00,2.0610310937e+01,-1.0066989414e-01,9.9491988241e-01
-4.4712859947e-05,1.2787471354e-04,1.8165388918e+01,1.8101918836e+01,1.5171977500e+00,2.0372431801e+01,-8.3521346932e-02,9.9650598824e-01
-2.4824124800e-05,1.2940946875e-04,1.7313354690e+01,1.7269235668e+01,1.2352125655e+00,2.0153198201e+01,-7.1344496060e-02,9.9745173461e-01
-4.9230225505e-06,1.3077632659e-04,1.6074848551e+01,1.6038246231e+01,1.0841650115e+00,1.9968714624e+01,-6.7444804101e-02,9.9772300685e-01
1.4973485686e-05,1.3220658239e-04,1.4285418486e+01,1.4239502842e+01,1.1444387893e+00,1.9854004483e+01,-8.0112374053e-02,9.9678583834e-01
3.4817541098e-05,1.3422694939e-04,1.2267341875e+01,1.2176849763e+01,1.4872815865e+00,1.9844466326e+01,-1.2123910801e-01,9.9262333173e-01
5.8344285165e-05,1.3851016049e-04,8.0143153136e+00,7.7188928137e+00,2.1559090136e+00,2.0187523632e+01,-2.6900726129e-01,9.6313814864e-01
7.4450247491e-05,1.4908717570e-04,2.0075355546e+01,1.6225770958e+01,1.1821347517e+01,2.1370063115e+01,-5.8884872498e-01,8.0824326727e-01
9.2580508837e-05,1.5717318188e-04,2.5893107363e+01,2.4687510965e+01,7.8089571182e+00,1.9923202098e+01,-3.0158439498e-01,9.5343948560e-01
1.1179688851e-04,1.6251651223e-04,2.6057890706e+01,2.5191638752e+01,6.6629576796e+00,1.9603220630e+01,-2.5569827408e-01,9.6675663568e-01
1.3116611061e-04,1.6721572399e-04,3.3708274817e+01,3.3365341425e+01,4.7960173826e+00,1.8907050564e+01,-1.4228011990e-01,9.8982643301e-01
1.5105202375e-04,1.6857627553e-04,3.1876240850e+01,3.1874487061e+01,3.3437295513e-01,1.8031156884e+01,-1.0489723575e-02,9.9994498134e-01
1.7098171878e-04,1.6789937322e-04,3.0516519195e+01,3.0430118950e+01,-2.2947340699e+00,1.7448344601e+01,7.5196455248e-02,9.9716873854e-01
1.9079911844e-04,1.6566397200e-04,2.9300497260e+01,2.8979788391e+01,-4.3233094375e+00,1.6945811057e+01,1.4755071899e-01,9.8905449057e-01
2.1041328998e-04,1.6205308174e-04,2.8119199461e+01,2.7468737690e+01,-6.0131379533e+00,1.6482914433e+01,2.1384456416e-01,9.7686769953e-01
2.2974517076e-04,1.5714989845e-04,2.6902223858e+01,2.5845630361e+01,-7.4654564321e+00,1.6048910581e+01,2.7750331986e-01,9.6072467829e-01
2.4871299258e-04,1.5098692765e-04,2.5593064254e+01,2.4064710882e+01,-8.7117522959e+00,1.5636267616e+01,3.4039504647e-01,9.4028251730e-01
2.6722487730e-04,1.4356666713e-04,2.4137210258e+01,2.2082972749e+01,-9.7440871108e+00,1.5243630692e+01,4.0369566353e-01,9.1489333326e-01
2.8517405721e-04,1.3487413954e-04,2.2470460774e+01,1.9857524749e+01,-1.0516668591e+01,1.4872039824e+01,4.6802193764e-01,8.8371684712e-01
3.0243542521e-04,1.2488639421e-04,2.0529404014e+01,1.7363142981e+01,-1.0953433024e+01,1.4524759593e+01,5.3354851491e-01,8.4576946164e-01
3.1886355095e-04,1.1358162057e-04,1.8261616385e+01,1.4609630196e+01,-1.0956520366e+01,1.4208575659e+01,5.9997538746e-01,8.0001845882e-01
3.3429353511e-04,1.0094974695e-04,1.5611263420e+01,1.1639294598e+01,-1.0403766954e+01,1.3937329387e+01,6.6642696840e-01,7.4557031579e-01
3.4854596792e-04,8.7004013656e-05,1.2588272660e+01,8.5842806983e+00,-9.2073195590e+00,1.3728849961e+01,7.3142041069e-01,6.8192681633e-01
3.6143889533e-04,7.1793505877e-05,9.2769005149e+00,5.6534818725e+00,-7.3552040000e+00,1.3604939114e+01,7.9285144732e-01,6.0941495098e-01
3.7281089863e-04,5.5415108780e-05,5.8800244947e+00,3.1158800855e+00,-4.9865799252e+00,1.3584084427e+01,8.4805427762e-01,5.2990937169e-01
3.8256455546e-04,3.8023640449e-05,2.7711434948e+00,1.2425780197e+00,-2.4769408821e+00,1.3679649017e+01,8.9383349754e-01,4.4839901726e-01
3.9079171603e-04,1.9856844117e-05,5.2363807603e-01,1.9997885021e-01,-4.8394761507e-01,1.3876928129e+01,9.2420249257e-01,3.8190280533e-01
3.9892945230e-04,1.6814556111e-06,7.1656590395e-02,-3.8484239863e-02,6.0445266392e-02,1.4066255811e+01,8.4354092288e-01,5.3706490430e-01
